30.0,33.40795843345843,36.612304033038086,39.58063224428777,42.276521241352754,44.66014094705336,46.68958825895265,48.3231192891831,49.52228214350416,50.25565358756837,50.50252531694168,50.25565358756837,49.52228214350416,48.3231192891831,46.68958825895265,44.66014094705336,42.276521241352754,39.58063224428777,36.612304033038086,33.40795843345843
33.40795843345843,37.00000000000001,40.3971477192576,43.564195761910156,46.46029510727576,49.03923077503637,51.250641029855586,53.04257247250442,54.36558316358146,55.17813033797006,55.45227278524751,55.17813033797006,54.36558316358146,53.04257247250442,51.250641029855586,49.03923077503637,46.46029510727576,43.564195761910156,40.3971477192576,37.00000000000001
36.612304033038086,40.3971477192576,44.0,47.383462675694815,50.50252531694168,53.30417577555784,55.72811275764269,57.709339092419,59.1833367360829,60.09386012153018,60.40202025355334,60.09386012153018,59.1833367360829,57.709339092419,55.72811275764269,53.30417577555784,50.50252531694168,47.383462675694815,44.0,40.3971477192576
39.58063224428777,43.564195761910156,47.383462675694815,51.0,54.36558316358146,57.420662287912464,60.09386012153018,62.30384635005847,63.9652945065455,65.0,65.35176772185918,65.0,63.9652945065455,62.30384635005847,60.09386012153018,57.420662287912464,54.36558316358146,51.0,47.383462675694815,43.564195761910156
42.276521241352754,46.46029510727576,50.50252531694168,54.36558316358146,58.0,61.341236439844586,64.3068634048505,66.79608456823202,68.69504831500295,69.89186156535081,70.301515190165,69.89186156535081,68.69504831500295,66.79608456823202,64.3068634048505,61.341236439844586,58.0,54.36558316358146,50.50252531694168,46.46029510727576
44.66014094705336,49.03923077503637,53.30417577555784,57.420662287912464,61.341236439844586,65.0,68.30615201651904,71.13826062067638,73.34479412947633,74.76114107175208,75.25126265847084,74.76114107175208,73.34479412947633,71.13826062067638,68.30615201651904,65.0,61.341236439844586,57.420662287912464,53.30417577555784,49.03923077503637
46.68958825895265,51.250641029855586,55.72811275764269,60.09386012153018,64.3068634048505,68.30615201651904,72.0,75.25126265847084,77.86405637882135,79.59166836804145,80.20101012677667,79.59166836804145,77.86405637882135,75.25126265847084,72.0,68.30615201651904,64.3068634048505,60.09386012153018,55.72811275764269,51.250641029855586
48.3231192891831,53.04257247250442,57.709339092419,62.30384635005847,66.79608456823202,71.13826062067638,75.25126265847084,79.0,82.15343170242525,84.34752415750147,85.1507575950825,84.34752415750147,82.15343170242525,79.0,75.25126265847084,71.13826062067638,66.79608456823202,62.30384635005847,57.709339092419,53.04257247250442
49.52228214350416,54.36558316358146,59.1833367360829,63.9652945065455,68.69504831500295,73.34479412947633,77.86405637882135,82.15343170242525,86.0,88.93202818941067,90.10050506338834,88.93202818941067,86.0,82.15343170242525,77.86405637882135,73.34479412947633,68.69504831500295,63.9652945065455,59.1833367360829,54.36558316358146
50.25565358756837,55.17813033797006,60.09386012153018,65.0,69.89186156535081,74.76114107175208,79.59166836804145,84.34752415750147,88.93202818941067,93.0,95.05025253169417,93.0,88.93202818941067,84.34752415750147,79.59166836804145,74.76114107175208,69.89186156535081,65.0,60.09386012153018,55.17813033797006
50.50252531694168,55.45227278524751,60.40202025355334,65.35176772185918,70.301515190165,75.25126265847084,80.20101012677667,85.1507575950825,90.10050506338834,95.05025253169417,100.0,95.05025253169417,90.10050506338834,85.1507575950825,80.20101012677667,75.25126265847084,70.301515190165,65.35176772185918,60.40202025355334,55.45227278524751
50.25565358756837,55.17813033797006,60.09386012153018,65.0,69.89186156535081,74.76114107175208,79.59166836804145,84.34752415750147,88.93202818941067,93.0,95.05025253169417,93.0,88.93202818941067,84.34752415750147,79.59166836804145,74.76114107175208,69.89186156535081,65.0,60.09386012153018,55.17813033797006
49.52228214350416,54.36558316358146,59.1833367360829,63.9652945065455,68.69504831500295,73.34479412947633,77.86405637882135,82.15343170242525,86.0,88.93202818941067,90.10050506338834,88.93202818941067,86.0,82.15343170242525,77.86405637882135,73.34479412947633,68.69504831500295,63.9652945065455,59.1833367360829,54.36558316358146
